race,class,level,str,agi,sta,inte,spi,basehp,basemana
6,11,8,30,19,27,24,32,113,123
6,11,9,30,19,27,26,34,120,136
6,11,10,31,20,28,27,35,137,150
6,11,11,32,20,29,28,36,144,165
6,11,12,32,21,29,29,37,151,182
6,11,13,33,21,30,30,39,168,200
6,11,14,33,22,31,31,40,175,219
6,11,15,34,23,32,32,41,182,239
6,11,16,35,23,32,34,43,199,260
6,11,17,35,24,33,35,44,206,282
6,11,18,36,24,34,36,45,214,305
6,11,19,37,25,35,37,47,233,329
6,11,20,37,26,35,39,48,243,354
6,11,21,38,26,36,40,50,254,380
6,11,22,39,27,37,41,51,266,392
6,11,23,39,28,38,42,52,289,420
6,11,24,40,28,39,44,54,303,449
6,11,25,41,29,39,45,55,318,479
6,11,26,41,30,40,46,57,334,509
6,11,27,42,30,41,47,58,361,524
6,11,28,43,31,42,49,60,379,554
6,11,29,44,32,43,50,61,398,584
6,11,30,44,32,44,52,63,418,614
6,11,31,45,33,44,53,64,439,629
6,11,32,46,34,45,54,66,461,659
6,11,33,47,34,46,56,67,494,689
6,11,34,47,35,47,57,69,518,704
6,11,35,48,36,48,58,71,543,734
6,11,36,49,36,49,60,72,569,749
6,11,37,50,37,50,61,74,596,779
6,11,38,51,38,51,63,76,624,809
6,11,39,52,39,52,64,77,653,824
6,11,40,52,39,53,66,79,683,854
6,11,41,53,40,54,67,81,714,869
6,11,42,54,41,55,69,82,746,899
6,11,43,55,42,56,70,84,779,914
6,11,44,56,43,57,72,86,823,944
6,11,45,57,43,57,73,87,858,959
6,11,46,57,44,58,75,89,894,989
6,11,47,58,45,60,76,91,921,1004
6,11,48,59,46,61,78,93,959,1019
6,11,49,60,47,62,79,94,998,1049
6,11,50,61,47,63,81,96,1038,1064
6,11,51,62,48,64,83,98,1079,1079
6,11,52,63,49,65,84,100,1121,1109
6,11,53,64,50,66,86,102,1164,1124
6,11,54,65,51,67,87,104,1208,1139
6,11,55,66,51,68,89,105,1253,1154
6,11,56,67,52,69,91,107,1299,1169
6,11,57,68,53,70,92,109,1346,1199
6,11,58,69,54,71,94,111,1384,1214
6,11,59,70,55,72,96,113,1433,1229
6,11,60,71,56,73,97,115,1483,1244
6,11,61,72,57,74,99,117,1657,1357
6,11,62,73,58,76,101,119,1840,1469
6,11,63,74,59,77,103,121,2020,1582
6,11,64,75,59,78,104,123,2222,1694
6,11,65,76,60,79,106,125,2433,1807
6,11,66,77,61,80,108,127,2640,1919
6,11,67,78,62,81,110,129,2872,2032
6,11,68,79,63,83,111,131,3114,2145
6,11,69,80,64,84,113,133,3351,2257
6,11,70,81,65,85,115,135,3614,2370
7,1,1,18,23,21,24,20,20,0
7,1,2,19,24,22,24,20,29,0
7,1,3,21,25,23,24,21,38,0
7,1,4,22,25,25,24,21,47,0
7,1,5,23,26,26,24,21,56,0
7,1,6,25,27,27,24,21,65,0
7,1,7,26,28,28,24,22,74,0
7,1,8,27,29,29,25,22,83,0
7,1,9,29,29,31,25,22,92,0
7,1,10,30,30,32,25,23,101,0
7,1,11,32,31,33,25,23,100,0
7,1,12,33,32,34,25,23,109,0
7,1,13,34,33,36,25,24,118,0
7,1,14,36,34,37,25,24,128,0
7,1,15,37,35,38,25,24,139,0
7,1,16,39,36,40,25,25,151,0
7,1,17,40,36,41,25,25,154,0
7,1,18,42,37,43,26,25,168,0
7,1,19,43,38,44,26,26,183,0
7,1,20,45,39,45,26,26,199,0
7,1,21,47,40,47,26,26,206,0
7,1,22,48,41,48,26,27,224,0
7,1,23,50,42,50,26,27,243,0
7,1,24,51,43,51,26,28,253,0
7,1,25,53,44,52,27,28,274,0
7,1,26,55,45,54,27,28,296,0
7,1,27,56,46,55,27,29,309,0
7,1,28,58,47,57,27,29,333,0
7,1,29,59,48,58,27,30,348,0
7,1,30,61,49,60,27,30,374,0
7,1,31,63,50,62,27,30,401,0
7,1,32,65,51,63,28,31,419,0
7,1,33,66,52,65,28,31,448,0
7,1,34,68,53,66,28,32,468,0
7,1,35,70,55,68,28,32,499,0
7,1,36,72,56,69,28,33,521,0
7,1,37,73,57,71,29,33,545,0
7,1,38,75,58,73,29,34,581,0
7,1,39,77,59,74,29,34,609,0
7,1,40,79,60,76,29,35,649,0
7,1,41,81,61,78,29,35,681,0
7,1,42,82,62,79,30,35,715,0
7,1,43,84,64,81,30,36,761,0
7,1,44,86,65,83,30,36,799,0
7,1,45,88,66,85,30,37,839,0
7,1,46,90,67,86,30,37,881,0
7,1,47,92,68,88,31,38,935,0
7,1,48,94,70,90,31,38,981,0
7,1,49,96,71,92,31,39,1029,0
7,1,50,98,72,93,31,40,1079,0
7,1,51,100,73,95,32,40,1131,0
7,1,52,102,75,97,32,41,1185,0
7,1,53,104,76,99,32,41,1241,0
7,1,54,106,77,101,32,42,1299,0
7,1,55,108,78,103,33,42,1359,0
7,1,56,110,80,104,33,43,1421,0
7,1,57,112,81,106,33,43,1485,0
7,1,58,114,82,108,33,44,1551,0
7,1,59,116,84,110,34,44,1619,0
7,1,60,118,85,112,34,45,1689,0
7,1,61,120,86,114,34,46,1902,0
7,1,62,122,88,116,35,46,2129,0
7,1,63,125,89,118,35,47,2357,0
7,1,64,127,91,120,35,47,2612,0
7,1,65,129,92,122,35,48,2883,0
7,1,66,131,93,124,36,49,3169,0
7,1,67,133,95,126,36,49,3455,0
7,1,68,136,96,128,36,50,3774,0
7,1,69,138,98,130,37,50,4109,0
7,1,70,140,99,132,37,51,4444,0
7,4,1,16,26,20,24,20,25,0
7,4,2,17,27,21,24,20,32,0
7,4,3,18,29,21,24,21,49,0
7,4,4,18,30,22,24,21,56,0
7,4,5,19,32,23,25,21,63,0
7,4,6,20,33,24,25,22,70,0
7,4,7,21,35,24,25,22,87,0
7,4,8,22,36,25,25,23,94,0
7,4,9,22,38,26,25,23,101,0
7,4,10,23,39,26,25,23,118,0
7,4,11,24,41,27,25,24,125,0
7,4,12,25,42,28,26,24,142,0
7,4,13,26,44,29,26,25,149,0
7,4,14,27,46,30,26,25,156,0
7,4,15,28,47,30,26,25,173,0
7,4,16,28,49,31,26,26,181,0
7,4,17,29,50,32,27,26,190,0
7,4,18,30,52,33,27,27,200,0
7,4,19,31,54,34,27,27,221,0
7,4,20,32,56,35,27,28,233,0
7,4,21,33,57,35,27,28,246,0
7,4,22,34,59,36,28,29,260,0
7,4,23,35,61,37,28,29,275,0
7,4,24,36,62,38,28,30,301,0
7,4,25,37,64,39,28,30,318,0
7,4,26,38,66,40,29,31,336,0
7,4,27,39,68,41,29,31,355,0
7,4,28,40,70,42,29,32,375,0
7,4,29,41,72,43,29,32,396,0
7,4,30,42,73,43,29,33,428,0
7,4,31,43,75,44,30,33,451,0
7,4,32,44,77,45,30,34,475,0
7,4,33,45,79,46,30,34,500,0
7,4,34,46,81,47,31,35,526,0
7,4,35,47,83,48,31,35,553,0
7,4,36,48,85,49,31,36,581,0
7,4,37,49,87,50,31,36,610,0
7,4,38,50,89,51,32,37,640,0
7,4,39,51,91,52,32,38,671,0
7,4,40,53,93,53,32,38,703,0
7,4,41,54,95,54,33,39,736,0
7,4,42,55,97,55,33,39,770,0
7,4,43,56,99,56,33,40,805,0
7,4,44,57,101,57,33,40,841,0
7,4,45,58,103,59,34,41,878,0
7,4,46,59,105,60,34,42,916,0
7,4,47,61,107,61,34,42,955,0
7,4,48,62,110,62,35,43,995,0
7,4,49,63,112,63,35,44,1026,0
7,4,50,64,114,64,35,44,1068,0
7,4,51,65,116,65,36,45,1111,0
7,4,52,67,118,66,36,45,1155,0
7,4,53,68,121,67,36,46,1200,0
7,4,54,69,123,69,37,47,1246,0
7,4,55,70,125,70,37,47,1283,0
7,4,56,72,127,71,37,48,1331,0
7,4,57,73,130,72,38,49,1380,0
7,4,58,74,132,73,38,49,1430,0
7,4,59,75,134,74,39,50,1471,0
7,4,60,77,137,76,39,51,1523,0
7,4,61,78,139,77,39,51,1702,0
7,4,62,79,141,78,40,52,1879,0
7,4,63,81,144,79,40,53,2077,0
7,4,64,82,146,80,41,54,2285,0
7,4,65,83,149,82,41,54,2489,0
7,4,66,85,151,83,41,55,2717,0
7,4,67,86,154,84,42,56,2941,0
7,4,68,87,156,85,42,57,3190,0
7,4,69,89,158,87,43,57,3450,0
7,4,70,90,161,88,43,58,3704,0
7,8,1,15,23,19,27,22,32,100
7,8,2,15,23,19,28,23,47,110
7,8,3,15,23,20,30,25,52,106
7,8,4,15,23,20,31,26,67,118
7,8,5,15,24,20,32,27,82,131
7,8,6,15,24,20,34,29,97,130
7,8,7,16,24,21,35,30,102,145
7,8,8,16,24,21,37,31,117,146
7,8,9,16,24,21,38,33,132,163
7,8,10,16,24,22,40,34,137,196
7,8,11,16,25,22,41,36,152,215
7,8,12,16,25,22,42,37,167,220
7,8,13,16,25,23,44,38,172,241
7,8,14,16,25,23,45,40,187,263
7,8,15,17,25,23,47,41,202,271
7,8,16,17,25,24,49,43,207,295
7,8,17,17,26,24,50,44,222,305
7,8,18,17,26,24,52,46,237,331
7,8,19,17,26,25,53,47,242,343
7,8,20,17,26,25,55,49,257,371
7,8,21,17,26,26,57,51,272,385
7,8,22,18,27,26,58,52,277,415
7,8,23,18,27,26,60,54,292,431
7,8,24,18,27,27,61,55,298,463
7,8,25,18,27,27,63,57,315,481
7,8,26,18,28,27,65,59,333,515
7,8,27,18,28,28,67,60,342,535
7,8,28,18,28,28,68,62,362,556
7,8,29,19,28,29,70,64,373,592
7,8,30,19,29,29,72,65,395,613
7,8,31,19,29,30,74,67,418,634
7,8,32,19,29,30,75,69,432,670
7,8,33,19,29,30,77,70,457,691
7,8,34,20,30,31,79,72,473,712
7,8,35,20,30,31,81,74,500,733
7,8,36,20,30,32,83,76,518,754
7,8,37,20,30,32,85,78,547,790
7,8,38,20,31,33,86,79,577,811
7,8,39,21,31,33,88,81,598,832
7,8,40,21,31,34,90,83,630,853
7,8,41,21,32,34,92,85,653,874
7,8,42,21,32,35,94,87,687,895
7,8,43,21,32,35,96,89,712,916
7,8,44,22,32,36,98,91,748,937
7,8,45,22,33,36,100,92,775,958
7,8,46,22,33,37,102,94,813,979
7,8,47,22,33,37,104,96,842,1000
7,8,48,22,34,38,106,98,882,1021
7,8,49,23,34,38,108,100,913,1042
7,8,50,23,34,39,110,102,955,1048
7,8,51,23,35,39,112,104,988,1069
7,8,52,23,35,40,114,106,1032,1090
7,8,53,24,35,40,117,108,1067,1111
7,8,54,24,36,41,119,110,1103,1117
7,8,55,24,36,41,121,112,1150,1138
7,8,56,24,37,42,123,114,1188,1159
7,8,57,25,37,42,125,117,1237,1165
7,8,58,25,37,43,127,119,1277,1186
7,8,59,25,38,43,130,121,1328,1192
7,8,60,25,38,44,132,123,1370,1213
7,8,61,26,38,45,134,125,1526,1316
7,8,62,26,39,45,136,127,1702,1419
7,8,63,26,39,46,139,129,1875,1521
7,8,64,26,40,46,141,132,2070,1624
7,8,65,27,40,47,143,134,2261,1727
7,8,66,27,40,48,146,136,2461,1830
7,8,67,27,41,48,148,138,2686,1932
7,8,68,27,41,49,150,140,2906,2035
7,8,69,28,42,49,153,143,3136,2138
7,8,70,28,42,50,155,145,3393,2241
7,9,1,15,23,20,26,22,23,90
7,9,2,15,23,21,27,23,28,98
7,9,3,16,24,21,28,24,43,107
7,9,4,16,24,22,29,25,48,102
7,9,5,16,24,22,31,27,63,113
7,9,6,17,25,23,32,28,68,126
7,9,7,17,25,23,33,29,83,144
7,9,8,17,26,24,34,30,88,162
7,9,9,17,26,25,36,31,93,180
7,9,10,18,26,25,37,33,108,198
7,9,11,18,27,26,38,34,123,200
7,9,12,18,27,26,39,35,128,218
7,9,13,19,28,27,41,36,143,237
7,9,14,19,28,28,42,38,148,257
7,9,15,20,28,28,43,39,153,278
7,9,16,20,29,29,45,40,168,300
7,9,17,20,29,30,46,42,173,308
7,9,18,21,30,30,47,43,189,332
7,9,19,21,30,31,49,44,196,357
7,9,20,21,31,32,50,46,204,383
7,9,21,22,31,32,51,47,223,395
7,9,22,22,31,33,53,49,233,423
7,9,23,23,32,34,54,50,244,452
7,9,24,23,32,34,56,51,266,467
7,9,25,23,33,35,57,53,279,498
7,9,26,24,33,36,59,54,293,530
7,9,27,24,34,37,60,56,318,548
7,9,28,25,34,37,62,57,334,582
7,9,29,25,35,38,63,59,351,602
7,9,30,25,35,39,65,60,379,638
7,9,31,26,36,40,66,62,398,674
7,9,32,26,36,40,68,63,418,695
7,9,33,27,37,41,69,65,439,731
7,9,34,27,38,42,71,66,471,752
7,9,35,28,38,43,73,68,494,788
7,9,36,28,39,43,74,69,518,809
7,9,37,28,39,44,76,71,543,830
7,9,38,29,40,45,77,73,569,866
7,9,39,29,40,46,79,74,606,887
7,9,40,30,41,47,81,76,634,923
7,9,41,30,41,48,82,78,663,944
7,9,42,31,42,48,84,79,693,965
7,9,43,31,43,49,86,81,724,1001
7,9,44,32,43,50,88,83,756,1022
7,9,45,32,44,51,89,84,799,1043
7,9,46,33,44,52,91,86,832,1064
7,9,47,33,45,53,93,88,868,1100
7,9,48,34,46,54,95,89,904,1121
7,9,49,34,46,54,96,91,941,1142
7,9,50,35,47,55,98,93,979,1163
7,9,51,35,48,56,100,95,1018,1184
7,9,52,36,48,57,102,97,1058,1205
7,9,53,36,49,58,104,98,1099,1226
7,9,54,37,50,59,105,100,1141,1247
7,9,55,37,50,60,107,102,1184,1268
7,9,56,38,51,61,109,104,1228,1289
7,9,57,38,52,62,111,106,1273,1310
7,9,58,39,52,63,113,108,1319,1331
7,9,59,40,53,64,115,109,1366,1352
7,9,60,40,54,65,117,111,1414,1373
7,9,61,41,54,66,119,113,1580,1497
7,9,62,41,55,67,121,115,1755,1621
7,9,63,42,56,68,123,117,1939,1745
7,9,64,42,57,69,125,119,2133,1870
7,9,65,43,57,70,127,121,2323,1994
7,9,66,44,58,71,129,123,2535,2118
7,9,67,44,59,72,131,125,2758,2242
7,9,68,45,59,73,133,127,2991,2366
7,9,69,45,60,74,135,129,3235,2490
7,9,70,46,61,75,137,131,3490,2615
8,1,1,24,22,23,16,21,20,0
8,1,2,25,23,24,16,21,29,0
8,1,3,27,24,25,16,22,38,0
8,1,4,28,24,26,16,22,47,0
8,1,5,29,25,28,16,22,56,0
8,1,6,31,26,29,16,22,65,0
8,1,7,32,27,30,17,23,74,0
8,1,8,33,28,31,17,23,83,0
8,1,9,35,28,33,17,23,92,0
8,1,10,36,29,34,17,24,101,0
8,1,11,37,30,35,17,24,100,0
8,1,12,39,31,36,17,24,109,0
8,1,13,40,32,38,17,25,118,0
8,1,14,42,33,39,17,25,128,0
8,1,15,43,34,40,18,25,139,0
8,1,16,45,35,42,18,26,151,0
8,1,17,46,35,43,18,26,154,0
8,1,18,48,36,44,18,26,168,0
8,1,19,49,37,46,18,27,183,0
8,1,20,51,38,47,18,27,199,0
8,1,21,52,39,49,18,27,206,0
8,1,22,54,40,50,18,28,224,0
8,1,23,55,41,51,19,28,243,0
8,1,24,57,42,53,19,29,253,0
8,1,25,59,43,54,19,29,274,0
8,1,26,60,44,56,19,29,296,0
8,1,27,62,45,57,19,30,309,0
8,1,28,63,46,59,19,30,333,0
8,1,29,65,47,60,20,31,348,0
8,1,30,67,48,62,20,31,374,0
8,1,31,69,49,63,20,31,401,0
8,1,32,70,50,65,20,32,419,0
8,1,33,72,51,67,20,32,448,0
8,1,34,74,53,68,20,33,468,0
8,1,35,75,54,70,21,33,499,0
8,1,36,77,55,71,21,34,521,0
8,1,37,79,56,73,21,34,545,0
8,1,38,81,57,75,21,35,581,0
8,1,39,83,58,76,21,35,609,0
8,1,40,84,59,78,22,35,649,0
8,1,41,86,60,80,22,36,681,0
8,1,42,88,62,81,22,36,715,0
8,1,43,90,63,83,22,37,761,0
8,1,44,92,64,85,22,37,799,0
8,1,45,94,65,86,23,38,839,0
8,1,46,96,66,88,23,38,881,0
8,1,47,98,67,90,23,39,935,0
8,1,48,100,69,92,23,39,981,0
8,1,49,102,70,93,24,40,1029,0
8,1,50,103,71,95,24,40,1079,0
8,1,51,105,72,97,24,41,1131,0
8,1,52,107,74,99,24,42,1185,0
8,1,53,109,75,101,25,42,1241,0
8,1,54,112,76,103,25,43,1299,0
8,1,55,114,78,104,25,43,1359,0
8,1,56,116,79,106,25,44,1421,0
8,1,57,118,80,108,25,44,1485,0
8,1,58,120,81,110,26,45,1551,0
8,1,59,122,83,112,26,45,1619,0
8,1,60,124,84,114,26,46,1689,0
8,1,61,126,85,116,27,47,1902,0
8,1,62,128,87,118,27,47,2129,0
8,1,63,130,88,120,27,48,2357,0
8,1,64,133,90,122,27,48,2612,0
8,1,65,135,91,124,28,49,2883,0
8,1,66,137,92,126,28,50,3169,0
8,1,67,139,94,128,28,50,3455,0
8,1,68,141,95,130,28,51,3774,0
8,1,69,144,97,132,29,51,4109,0
8,1,70,146,98,134,29,52,4444,0
8,3,1,21,25,22,16,22,46,65
8,3,2,21,26,23,17,23,53,70
8,3,3,22,28,24,17,23,60,76
8,3,4,22,29,25,18,24,67,98
8,3,5,23,30,26,18,25,74,106
8,3,6,23,32,27,19,25,81,130
8,3,7,24,33,28,20,26,88,140
8,3,8,24,35,28,20,26,95,166
8,3,9,25,36,29,21,27,102,193
8,3,10,25,38,30,21,28,109,206
8,3,11,25,39,31,22,29,116,235
8,3,12,26,41,32,23,29,123,250
8,3,13,26,42,33,23,30,130,266
8,3,14,27,44,34,24,31,138,298
8,3,15,27,45,35,25,31,147,316
8,3,16,28,47,36,25,32,157,350
8,3,17,28,48,38,26,33,168,370
8,3,18,29,50,39,27,34,180,391
8,3,19,29,51,40,28,34,193,428
8,3,20,30,53,41,28,35,207,451
8,3,21,31,55,42,29,36,222,475
8,3,22,31,56,43,30,37,238,515
8,3,23,32,58,44,30,37,255,541
8,3,24,32,60,45,31,38,273,568
8,3,25,33,61,46,32,39,292,611
8,3,26,33,63,48,33,40,312,640
8,3,27,34,65,49,33,41,333,670
8,3,28,35,66,50,34,41,355,715
8,3,29,35,68,51,35,42,378,745
8,3,30,36,70,52,36,43,402,775
8,3,31,36,72,53,37,44,417,805
8,3,32,37,73,55,37,45,443,850
8,3,33,38,75,56,38,46,470,880
8,3,34,38,77,57,39,47,498,910
8,3,35,39,79,58,40,48,527,940
8,3,36,39,81,60,41,48,547,970
8,3,37,40,83,61,41,49,578,1015
8,3,38,41,85,62,42,50,610,1045
8,3,39,41,86,63,43,51,643,1075
8,3,40,42,88,65,44,52,667,1105
8,3,41,43,90,66,45,53,702,1135
8,3,42,43,92,67,46,54,738,1180
8,3,43,44,94,69,47,55,775,1210
8,3,44,45,96,70,47,56,803,1240
8,3,45,45,98,71,48,57,842,1270
8,3,46,46,100,73,49,58,872,1300
8,3,47,47,102,74,50,59,913,1330
8,3,48,48,104,76,51,60,955,1360
8,3,49,48,106,77,52,61,994,1390
8,3,50,49,108,78,53,62,1047,1420
8,3,51,50,110,80,54,63,1067,1450
8,3,52,51,113,81,55,64,1113,1480
8,3,53,51,115,83,56,65,1150,1510
8,3,54,52,117,84,57,66,1198,1540
8,3,55,53,119,86,58,67,1237,1570
8,3,56,54,121,87,59,68,1287,1600
8,3,57,54,123,89,60,69,1328,1630
8,3,58,55,126,90,61,70,1370,1660
8,3,59,56,128,92,62,71,1423,1690
8,3,60,57,130,93,63,73,1467,1720
8,3,61,58,132,95,64,74,1633,1886
8,3,62,58,134,96,65,75,1819,2053
8,3,63,59,137,98,66,76,2003,2219
8,3,64,60,139,99,67,77,2195,2385
8,3,65,61,141,101,68,78,2397,2552
8,3,66,62,144,103,69,79,2623,2718
8,3,67,62,146,104,70,80,2844,2884
8,3,68,63,148,106,71,82,3075,3050
8,3,69,64,151,107,72,83,3316,3217
8,3,70,65,153,109,73,84,3568,3383
8,4,1,22,25,22,16,21,25,0
8,4,2,23,26,23,16,21,32,0
8,4,3,24,28,23,16,22,49,0
8,4,4,24,29,24,16,22,56,0
8,4,5,25,31,25,17,22,63,0
8,4,6,26,32,25,17,23,70,0
8,4,7,27,34,26,17,23,87,0
8,4,8,27,35,27,17,24,94,0
8,4,9,28,37,28,17,24,101,0
8,4,10,29,38,28,18,24,118,0
8,4,11,30,40,29,18,25,125,0
8,4,12,31,41,30,18,25,142,0
8,4,13,32,43,31,18,26,149,0
8,4,14,32,45,32,18,26,156,0
8,4,15,33,46,32,19,26,173,0
8,4,16,34,48,33,19,27,181,0
8,4,17,35,50,34,19,27,190,0
8,4,18,36,51,35,19,28,200,0
8,4,19,37,53,36,19,28,221,0
8,4,20,38,55,36,20,29,233,0
8,4,21,39,56,37,20,29,246,0
8,4,22,40,58,38,20,30,260,0
8,4,23,41,60,39,20,30,275,0
8,4,24,42,62,40,20,31,301,0
8,4,25,43,63,41,21,31,318,0
8,4,26,44,65,42,21,32,336,0
8,4,27,45,67,43,21,32,355,0
8,4,28,46,69,44,21,33,375,0
8,4,29,47,71,44,22,33,396,0
8,4,30,48,72,45,22,34,428,0
8,4,31,49,74,46,22,34,451,0
8,4,32,50,76,47,22,35,475,0
8,4,33,51,78,48,23,35,500,0
8,4,34,52,80,49,23,36,526,0
8,4,35,53,82,50,23,36,553,0
8,4,36,54,84,51,24,37,581,0
8,4,37,55,86,52,24,37,610,0
8,4,38,56,88,53,24,38,640,0
8,4,39,57,90,54,24,38,671,0
8,4,40,58,92,55,25,39,703,0
8,4,41,59,94,56,25,40,736,0
8,4,42,60,96,57,25,40,770,0
8,4,43,62,98,58,26,41,805,0
8,4,44,63,100,59,26,41,841,0
8,4,45,64,102,60,26,42,878,0
8,4,46,65,104,61,27,43,916,0
8,4,47,66,107,63,27,43,955,0
8,4,48,67,109,64,27,44,995,0
8,4,49,69,111,65,27,44,1026,0
8,4,50,70,113,66,28,45,1068,0
8,4,51,71,115,67,28,46,1111,0
8,4,52,72,117,68,28,46,1155,0
8,4,53,74,120,69,29,47,1200,0
8,4,54,75,122,70,29,48,1246,0
8,4,55,76,124,72,29,48,1283,0
8,4,56,77,126,73,30,49,1331,0
8,4,57,79,129,74,30,50,1380,0
8,4,58,80,131,75,30,50,1430,0
8,4,59,81,133,76,31,51,1471,0
8,4,60,82,136,77,31,52,1523,0
8,4,61,84,138,79,32,52,1702,0
8,4,62,85,140,80,32,53,1879,0
8,4,63,86,143,81,32,54,2077,0
8,4,64,88,145,82,33,55,2285,0
8,4,65,89,148,84,33,55,2489,0
8,4,66,90,150,85,33,56,2717,0
8,4,67,92,153,86,34,57,2941,0
8,4,68,93,155,87,34,58,3190,0
8,4,69,95,157,89,35,58,3450,0
8,4,70,96,160,90,35,59,3704,0
8,5,1,21,22,21,18,24,52,73
8,5,2,21,22,21,19,25,57,76
8,5,3,21,22,22,21,27,72,95
8,5,4,21,23,22,22,28,77,114
8,5,5,22,23,22,23,29,92,133
8,5,6,22,23,23,25,31,97,152
8,5,7,22,23,23,26,32,112,171
8,5,8,22,24,24,27,34,117,190
8,5,9,22,24,24,29,35,132,209
8,5,10,22,24,24,30,37,137,212
8,5,11,23,24,25,32,38,142,215
8,5,12,23,24,25,33,40,157,234
8,5,13,23,25,26,35,41,172,254
8,5,14,23,25,26,36,43,177,260
8,5,15,23,25,26,38,44,192,282
8,5,16,24,26,27,39,46,197,305
8,5,17,24,26,27,41,47,212,329
8,5,18,24,26,28,42,49,227,339
8,5,19,24,26,28,44,50,232,365
8,5,20,24,27,29,45,52,247,377
8,5,21,25,27,29,47,54,252,405
8,5,22,25,27,30,48,55,268,434
8,5,23,25,28,30,50,57,275,449
8,5,24,25,28,31,52,59,293,480
8,5,25,25,28,31,53,60,302,497
8,5,26,26,28,32,55,62,322,530
8,5,27,26,29,32,56,64,343,549
8,5,28,26,29,33,58,65,355,584
8,5,29,26,29,33,60,67,378,605
8,5,30,27,30,34,62,69,392,627
8,5,31,27,30,34,63,71,417,665
8,5,32,27,30,35,65,73,433,689
8,5,33,27,31,35,67,74,460,728
8,5,34,28,31,36,68,76,478,752
8,5,35,28,32,36,70,78,507,776
8,5,36,28,32,37,72,80,527,800
8,5,37,29,32,37,74,82,548,839
8,5,38,29,33,38,76,84,580,863
8,5,39,29,33,38,77,86,603,887
8,5,40,29,33,39,79,87,637,911
8,5,41,30,34,40,81,89,662,950
8,5,42,30,34,40,83,91,698,974
8,5,43,30,35,41,85,93,725,998
8,5,44,31,35,41,87,95,763,1022
8,5,45,31,35,42,89,97,792,1046
8,5,46,31,36,43,91,99,822,1070
8,5,47,32,36,43,93,101,863,1094
8,5,48,32,37,44,94,103,895,1118
8,5,49,32,37,44,96,105,928,1142
8,5,50,33,37,45,98,107,972,1166
8,5,51,33,38,46,100,110,1007,1190
8,5,52,33,38,46,102,112,1053,1214
8,5,53,34,39,47,104,114,1090,1238
8,5,54,34,39,48,106,116,1128,1262
8,5,55,34,40,48,109,118,1177,1271
8,5,56,35,40,49,111,120,1217,1295
8,5,57,35,41,50,113,122,1258,1319
8,5,58,35,41,50,115,125,1300,1343
8,5,59,36,42,51,117,127,1353,1352
8,5,60,36,42,52,119,129,1397,1376
8,5,61,36,42,52,121,131,1557,1500
8,5,62,37,43,53,123,133,1738,1625
8,5,63,37,43,54,125,136,1916,1749
8,5,64,38,44,55,128,138,2101,1873
8,5,65,38,44,55,130,140,2295,1998
8,5,66,38,45,56,132,143,2495,2122
8,5,67,39,45,57,134,145,2719,2247
8,5,68,39,46,58,136,147,2936,2371
8,5,69,40,46,58,139,150,3160,2495
8,5,70,40,47,59,141,152,3391,2620
8,7,1,22,22,22,17,23,37,85
8,7,2,23,22,23,18,24,44,91
8,7,3,24,23,24,19,25,51,98
8,7,4,25,23,25,20,26,58,106
8,7,5,25,24,26,21,27,65,115
8,7,6,26,24,27,22,28,72,125
8,7,7,27,25,28,23,29,79,136
8,7,8,28,25,29,24,30,86,148
8,7,9,29,25,30,25,31,93,161
8,7,10,30,26,31,26,33,100,175
8,7,11,31,26,32,27,34,107,190
8,7,12,32,27,33,28,35,114,206
8,7,13,33,27,34,29,36,121,223
8,7,14,34,28,35,30,37,128,241
8,7,15,34,28,36,31,38,135,260
8,7,16,35,29,38,32,39,142,280
8,7,17,36,29,39,33,41,150,301
8,7,18,37,30,40,34,42,159,323
8,7,19,38,30,41,35,43,169,346
8,7,20,39,31,42,36,44,180,370
8,7,21,40,32,43,37,45,192,395
8,7,22,41,32,45,38,47,205,421
8,7,23,43,33,46,39,48,219,448
8,7,24,44,33,47,40,49,234,476
8,7,25,45,34,48,42,51,240,505
8,7,26,46,34,49,43,52,257,535
8,7,27,47,35,51,44,53,275,566
8,7,28,48,35,52,45,54,294,598
8,7,29,49,36,53,46,56,314,631
8,7,30,50,37,54,48,57,335,665
8,7,31,51,37,56,49,59,347,699
8,7,32,52,38,57,50,60,370,733
8,7,33,53,38,58,51,61,394,767
8,7,34,55,39,60,52,63,419,786
8,7,35,56,40,61,54,64,435,820
8,7,36,57,40,62,55,66,462,854
8,7,37,58,41,64,56,67,490,888
8,7,38,59,42,65,57,68,509,922
8,7,39,61,42,66,59,70,539,941
8,7,40,62,43,68,60,71,570,975
8,7,41,63,44,69,61,73,592,1009
8,7,42,64,44,71,63,74,625,1028
8,7,43,65,45,72,64,76,649,1062
8,7,44,67,46,74,65,77,684,1096
8,7,45,68,46,75,67,79,710,1115
8,7,46,69,47,76,68,80,747,1149
8,7,47,71,48,78,69,82,775,1183
8,7,48,72,49,79,71,83,814,1202
8,7,49,73,49,81,72,85,844,1236
8,7,50,74,50,82,74,87,885,1255
8,7,51,76,51,84,75,88,917,1289
8,7,52,77,51,85,77,90,960,1323
8,7,53,78,52,87,78,92,994,1342
8,7,54,80,53,89,79,93,1029,1376
8,7,55,81,54,90,81,95,1075,1395
8,7,56,83,55,92,82,96,1112,1414
8,7,57,84,55,93,84,98,1150,1448
8,7,58,85,56,95,85,100,1199,1467
